ATP,Location,Tournament,Date,Year,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Mathieu P.H.,Hernandez O.,16,107,3,6,6,2,6,0,6,2,,,3,1,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Stepanek R.,Hernych J.,15,134,6,3,7,5,6,0,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Chardy J.,Gil F.,108,110,7,5,6,7,4,6,6,4,6,3,3,2,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Becker B.,Davydenko N.,116,4,6,4,6,4,6,4,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Clement A.,Bjorkman J.,145,128,4,6,7,6,6,4,7,6,,,3,1,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Beck A.,2,122,6,4,6,4,7,6,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Melzer J.,Ljubicic I.,72,31,6,4,7,6,4,6,2,6,6,3,3,2,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Malisse X.,Gremelmayr D.,226,80,6,3,6,4,6,2,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Calleri A.,Anderson K.,49,98,4,6,7,5,7,5,6,1,,,3,1,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Almagro N.,Granollers M.,12,52,4,6,6,3,7,5,6,2,,,3,1,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Simon G.,Olejniczak D.,29,202,6,3,6,4,6,2,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Tipsarevic J.,Ascione T.,40,119,7,6,6,4,6,2,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Levine J.,Young D.,137,85,4,6,6,2,6,3,6,4,,,3,1,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Tursunov D.,Mahut N.,33,58,6,4,6,7,7,6,3,6,7,5,3,2,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Garcia-Lopez G.,Van der Merwe I.,104,285,7,5,6,2,6,2,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Roddick A.,Schwank E.,6,60,7,5,6,4,7,6,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Murray A.,Santoro F.,11,54,6,3,6,4,7,6,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Roitman S.,17,97,6,1,6,4,6,0,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Blake J.,Rochus C.,8,112,3,6,6,3,6,1,6,4,,,3,1,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Schuettler R.,Ventura S.,94,88,6,3,6,2,6,4,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Galvani S.,Baker J.,201,268,6,4,6,2,6,3,,,,,3,0,Completed
37,London,Wimbledon,24/06/2008,2008,Grand Slam,Outdoor,Grass,1st Round,5,Eaton C.,Pashanski B.,661,114,6,3,7,6,6,4,,,,,3,0,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Seppi A.,Serra F.,30,74,6,3,6,7,6,2,6,7,6,4,3,2,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Wawrinka S.,Del Potro J.M.,9,62,7,6,6,3,7,5,,,,,3,0,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Reynolds B.,Dancevic F.,102,95,4,6,7,6,6,4,6,4,,,3,1,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Safin M.,Djokovic N.,75,3,6,4,7,6,6,2,,,,,3,0,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Hewitt L.,Montanes A.,27,69,7,6,6,0,6,2,,,,,3,0,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Zverev M.,Ferrero J.C.,92,23,6,4,6,4,2,1,,,,,2,0,Retired
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Bolelli S.,Gonzalez F.,46,14,7,6,7,6,3,6,7,6,,,3,1,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Lopez F.,Karanusic R.,35,111,6,3,6,3,6,4,,,,,3,0,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Soderling R.,1,41,6,3,6,4,7,6,,,,,3,0,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Baghdatis M.,Johansson T.,25,63,6,4,6,4,6,4,,,,,3,0,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Stadler S.,Bellucci T.,172,68,3,6,6,3,6,1,6,7,7,6,3,2,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Gicquel M.,Bozoljac I.,53,197,4,6,5,7,7,6,7,6,6,3,3,2,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Ancic M.,Petzschner P.,43,118,6,1,6,4,6,7,4,6,6,3,3,2,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Verdasco F.,Rochus O.,18,67,7,6,6,7,6,1,6,1,,,3,1,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrer D.,Andreev I.,5,37,3,6,6,3,6,4,6,2,,,3,1,Completed
37,London,Wimbledon,25/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Berdych T.,Hanescu V.,20,81,6,7,7,6,6,1,6,2,,,3,1,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Youzhny M.,Galvani S.,17,201,4,6,6,4,6,3,3,6,6,3,3,2,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Melzer J.,Levine J.,72,137,4,6,6,2,3,6,6,4,6,1,3,2,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Kiefer N.,Vassallo-Arguello M.,32,84,6,0,6,3,6,1,,,,,3,0,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Clement A.,Becker B.,145,116,7,6,7,6,6,3,,,,,3,0,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Nadal R.,Gulbis E.,2,48,5,7,6,2,7,6,6,3,,,3,1,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Schuettler R.,Blake J.,94,8,6,3,6,7,4,6,6,4,6,4,3,2,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Haas T.,Robredo T.,38,19,6,4,6,4,6,3,,,,,3,0,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Stepanek R.,Troicki V.,15,89,6,7,6,7,6,3,6,1,6,2,3,2,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Murray A.,Malisse X.,11,226,6,4,6,2,6,2,,,,,3,0,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Cilic M.,Nieminen J.,55,28,6,4,3,6,6,3,6,7,7,5,3,2,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Tipsarevic J.,Roddick A.,40,6,6,7,7,5,6,4,7,6,,,3,1,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Tursunov D.,Eaton C.,33,661,7,6,6,2,6,4,,,,,3,0,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Garcia-Lopez G.,Almagro N.,104,12,6,3,3,6,5,7,6,1,6,2,3,2,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Gasquet R.,Grosjean S.,10,61,6,2,6,2,,,,,,,2,0,Retired
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Mathieu P.H.,Chardy J.,16,108,6,3,7,5,7,6,,,,,3,0,Completed
37,London,Wimbledon,26/06/2008,2008,Grand Slam,Outdoor,Grass,2nd Round,5,Simon G.,Calleri A.,29,49,5,7,6,2,6,3,6,4,,,3,1,Completed
37,London,Wimbledon,27/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Hewitt L.,Bolelli S.,27,46,6,1,6,3,7,6,,,,,3,0,Completed
37,London,Wimbledon,27/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Gicquel M.,1,53,6,3,6,3,6,1,,,,,3,0,Completed
37,London,Wimbledon,27/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Verdasco F.,Berdych T.,18,20,6,4,6,4,6,0,,,,,3,0,Completed
37,London,Wimbledon,27/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Lopez F.,Reynolds B.,35,102,6,4,7,5,4,6,6,4,,,3,1,Completed
37,London,Wimbledon,27/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Wawrinka S.,Zverev M.,9,92,7,5,6,1,,,,,,,2,0,Retired
37,London,Wimbledon,27/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Baghdatis M.,Stadler S.,25,172,7,6,6,4,6,2,,,,,3,0,Completed
37,London,Wimbledon,27/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Ancic M.,Ferrer D.,43,5,6,4,6,4,6,7,7,6,,,3,1,Completed
37,London,Wimbledon,27/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Safin M.,Seppi A.,75,30,7,6,3,6,7,6,6,4,,,3,1,Completed
37,London,Wimbledon,28/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Schuettler R.,Garcia-Lopez G.,94,104,6,2,6,3,6,4,,,,,3,0,Completed
37,London,Wimbledon,28/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Clement A.,Melzer J.,145,72,4,6,6,3,6,4,6,4,,,3,1,Completed
37,London,Wimbledon,28/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Tipsarevic J.,Tursunov D.,40,33,7,6,7,6,6,3,,,,,3,0,Completed
37,London,Wimbledon,28/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Gasquet R.,Simon G.,10,29,6,3,6,3,6,7,6,3,,,3,1,Completed
37,London,Wimbledon,28/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Murray A.,Haas T.,11,38,6,4,6,7,6,3,6,2,,,3,1,Completed
37,London,Wimbledon,28/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Youzhny M.,Stepanek R.,17,15,7,5,6,7,6,4,6,7,6,3,3,2,Completed
37,London,Wimbledon,28/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,5,Cilic M.,Mathieu P.H.,55,16,6,7,6,3,6,4,7,6,,,3,1,Completed
37,London,Wimbledon,28/06/2008,2008,Grand Slam,Outdoor,Grass,3rd Round,3,Nadal R.,Kiefer N.,2,32,7,6,6,2,6,3,,,,,3,0,Completed
37,London,Wimbledon,30/06/2008,2008,Grand Slam,Outdoor,Grass,4th Round,5,Ancic M.,Verdasco F.,43,18,3,6,4,6,6,3,6,4,7,6,3,2,Completed
37,London,Wimbledon,30/06/2008,2008,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Hewitt L.,1,27,7,6,6,2,6,4,,,,,3,0,Completed
37,London,Wimbledon,30/06/2008,2008,Grand Slam,Outdoor,Grass,4th Round,5,Lopez F.,Baghdatis M.,35,25,5,7,6,2,3,6,7,6,7,6,3,2,Completed
37,London,Wimbledon,30/06/2008,2008,Grand Slam,Outdoor,Grass,4th Round,5,Schuettler R.,Tipsarevic J.,94,40,6,4,3,6,6,4,7,6,,,3,1,Completed
37,London,Wimbledon,30/06/2008,2008,Grand Slam,Outdoor,Grass,4th Round,5,Nadal R.,Youzhny M.,2,17,6,3,6,3,6,1,,,,,3,0,Completed
37,London,Wimbledon,30/06/2008,2008,Grand Slam,Outdoor,Grass,4th Round,5,Murray A.,Gasquet R.,11,10,5,7,3,6,7,6,6,2,6,4,3,2,Completed
37,London,Wimbledon,30/06/2008,2008,Grand Slam,Outdoor,Grass,4th Round,5,Clement A.,Cilic M.,145,55,6,3,7,5,6,2,,,,,3,0,Completed
37,London,Wimbledon,30/06/2008,2008,Grand Slam,Outdoor,Grass,4th Round,5,Safin M.,Wawrinka S.,75,9,6,4,6,3,5,7,6,1,,,3,1,Completed
37,London,Wimbledon,02/07/2008,2008,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Ancic M.,1,43,6,1,7,5,6,4,,,,,3,0,Completed
37,London,Wimbledon,02/07/2008,2008,Grand Slam,Outdoor,Grass,Quarterfinals,5,Safin M.,Lopez F.,75,35,3,6,7,5,7,6,6,3,,,3,1,Completed
37,London,Wimbledon,02/07/2008,2008,Grand Slam,Outdoor,Grass,Quarterfinals,5,Nadal R.,Murray A.,2,11,6,3,6,2,6,4,,,,,3,0,Completed
37,London,Wimbledon,03/07/2008,2008,Grand Slam,Outdoor,Grass,Quarterfinals,5,Schuettler R.,Clement A.,94,145,6,3,5,7,7,6,6,7,7,6,3,2,Completed
37,London,Wimbledon,04/07/2008,2008,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Safin M.,1,75,6,3,7,6,6,4,,,,,3,0,Completed
37,London,Wimbledon,04/07/2008,2008,Grand Slam,Outdoor,Grass,Semifinals,5,Nadal R.,Schuettler R.,2,94,6,1,7,6,6,4,,,,,3,0,Completed
37,London,Wimbledon,06/07/2008,2008,Grand Slam,Outdoor,Grass,The Final,5,Nadal R.,Federer R.,2,1,6,4,6,4,6,7,6,7,9,7,3,2,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Vassallo-Arguello M.,4,111,7,6,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Cuevas P.,33,135,6,4,6,4,6,1,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Korolev E.,Soderling R.,98,34,7,6,6,3,7,6,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Monaco J.,126,32,6,2,6,2,5,7,6,2,,,3,1,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Granollers M.,16,51,6,4,6,3,5,7,6,2,,,3,1,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Karanusic R.,Sweeting R.,100,277,7,5,7,5,3,6,6,2,,,3,1,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Acasuso J.,Berrer M.,52,99,6,4,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Odesnik W.,Fognini F.,114,83,2,6,6,0,4,6,6,3,6,4,3,2,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Bolelli S.,10,47,7,6,6,3,6,3,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Daniel M.,7,82,6,1,6,2,6,4,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Vanek J.,Bohli S.,123,133,3,6,6,3,6,2,7,5,,,3,1,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Phau B.,1,136,7,6,6,3,7,6,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Gabashvili T.,38,85,6,3,5,7,7,6,7,6,,,3,1,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Beck A.,Isner J.,122,125,7,6,6,4,7,6,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Roitman S.,6,107,6,3,6,4,6,0,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Golubev A.,Evans B.,161,190,6,4,6,3,6,2,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,De Heart R.,Rochus O.,261,68,7,6,5,7,6,4,3,6,6,4,3,2,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Horna L.,26,95,6,2,6,3,6,2,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Ball C.,71,188,7,6,6,0,6,1,,,,,3,0,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Lopez F.,48,29,4,6,7,6,6,2,2,6,6,4,3,2,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Hernandez O.,86,79,6,3,6,7,6,4,7,5,,,3,1,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Canas G.,17,53,4,6,7,6,6,4,6,1,,,3,1,Completed
51,New York,US Open,25/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Gremelmayr D.,62,74,6,1,6,7,7,6,6,4,,,3,1,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Young D.,9,102,6,1,3,6,6,1,4,6,6,4,3,2,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Cipolla F.,Hernych J.,142,120,6,7,6,4,2,6,7,6,7,6,3,2,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Berdych T.,55,22,6,3,6,1,6,2,,,,,3,0,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Schuettler R.,69,36,7,6,6,0,2,0,,,,,2,0,Retired
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Minar J.,14,303,7,5,6,1,6,4,,,,,3,0,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Lu Y.H.,Lapentti N.,73,65,6,4,1,6,4,6,6,4,6,3,3,2,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Gasquet R.,39,12,6,7,6,4,5,7,7,5,6,2,3,2,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Hrbaty D.,67,391,4,6,6,3,6,4,6,4,,,3,1,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Jenkins S.,37,196,6,3,6,3,7,5,,,,,3,0,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Devilder N.,Andujar P.,63,88,6,4,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Gil F.,80,90,3,6,6,3,6,2,6,3,,,3,1,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Lee H.T.,31,101,6,3,7,5,3,6,3,6,6,3,3,2,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Spadea V.,44,110,3,6,6,2,6,3,4,6,6,4,3,2,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Recouderc L.,130,195,6,4,6,0,4,6,6,4,,,3,1,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Navarro-Pastor I.,11,75,7,6,6,3,4,6,7,6,,,3,1,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Kunitsyn I.,13,72,6,3,6,4,6,1,,,,,3,0,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Zverev M.,15,94,7,6,6,2,6,1,,,,,3,0,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Andreev I.,Gicquel M.,23,41,7,6,6,4,6,4,,,,,3,0,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Machado R.,De Voest R.,200,148,6,4,7,6,6,1,,,,,3,0,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Smeets R.,35,154,7,6,6,7,6,3,6,4,,,3,1,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Minar I.,Kiefer N.,81,20,4,6,6,1,6,4,4,1,,,2,1,Retired
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Reynolds B.,Zib T.,89,292,6,4,6,7,2,6,6,4,7,6,3,2,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Alves T.,Capdeville P.,137,127,4,6,1,6,6,1,7,6,6,4,3,2,Completed
51,New York,US Open,26/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Grosjean S.,25,70,6,7,7,6,6,3,6,2,,,3,1,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Gonzalez M.,2,118,6,3,6,0,6,3,,,,,3,0,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Calleri A.,Krajicek A.,49,892,6,2,6,2,6,1,,,,,3,0,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Sela D.,5,76,6,3,6,3,6,3,,,,,3,0,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Warburg S.,Tipsarevic J.,169,45,6,2,1,0,,,,,,,1,0,Retired
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Dancevic F.,18,146,6,3,6,4,7,5,,,,,3,0,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Ventura S.,19,108,6,7,6,4,6,2,6,3,,,3,1,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Schwank E.,27,58,7,5,4,6,7,5,7,6,,,3,1,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Qureshi A.U.H.,42,210,6,4,6,7,7,6,6,2,,,3,1,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Benneteau J.,24,57,4,6,7,5,6,3,6,7,6,2,3,2,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Hanescu V.,Montanes A.,54,59,7,6,6,3,2,6,6,3,,,3,1,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Delic A.,61,131,6,1,6,2,7,6,,,,,3,0,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Starace P.,30,77,7,5,6,3,6,1,,,,,3,0,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Kendrick R.,Mahut N.,113,84,7,6,6,4,5,7,7,5,,,3,1,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Clement A.,3,78,6,3,6,3,6,4,,,,,3,0,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Guccione C.,Levine J.,87,96,6,3,3,6,7,6,7,6,,,3,1,Completed
51,New York,US Open,27/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Gulbis E.,Johansson T.,40,66,7,5,6,1,7,6,,,,,3,0,Completed
51,New York,US Open,28/08/2008,2008,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Santoro F.,8,60,6,2,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,28/08/2008,2008,Grand Slam,Outdoor,Hard,2nd Round,5,Melzer J.,Vanek J.,48,123,6,0,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,28/08/2008,2008,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Odesnik W.,10,114,6,4,7,6,6,2,,,,,3,0,Completed
51,New York,US Open,28/08/2008,2008,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Karanusic R.,126,100,6,1,7,5,,,,,,,2,0,Retired
51,New York,US Open,28/08/2008,2008,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Beck A.,4,122,4,6,7,5,6,3,7,6,,,3,1,Completed
51,New York,US Open,28/08/2008,2008,Grand Slam,Outdoor,Hard,2nd Round,5,Cipolla F.,Lu Y.H.,142,73,6,1,4,6,7,6,6,4,,,3,1,Completed
51,New York,US Open,28/08/2008,2008,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Llodra M.,6,38,6,4,1,6,7,5,7,6,,,3,1,Completed
51,New York,US Open,28/08/2008,2008,Grand Slam,Outdoor,Hard,2nd Round,5,Fish M.,Mathieu P.H.,35,25,6,2,3,6,6,3,6,4,,,3,1,Completed
